feature,raw_feature,mean_abs_shap,mean_shap,semester,family
MgtAccounting,numeric__MgtAccounting,0.004623515697779637,-0.003682558302101858,6,Module grade
StatsII,numeric__StatsII,0.00848606875519217,-0.0014296761753449844,6,Module grade
MIS,numeric__MIS,0.002221835288058901,-0.0009529053390221972,6,Module grade
DataV,numeric__DataV,0.00383600954230499,-0.002689890817012514,6,Module grade
Missing: English,numeric__missingindicator_English,0.0009694046135856008,-0.0005108480743791343,6,Pre-academic
Missing: StatsII,numeric__missingindicator_StatsII,0.001353334885936374,0.001353334885936374,6,Module grade
Missing: MIS,numeric__missingindicator_MIS,0.0013533348859365143,0.0013533348859365143,6,Module grade
Missing: DataV,numeric__missingindicator_DataV,0.0013533348859365768,0.0013533348859365768,6,Module grade
Gender_M,categorical__Gender_M,0.00040781434917186774,-1.645887507868528e-05,6,Demographic
Department_BPM,categorical__Department_BPM,0.0016723025703365836,-0.0004099418752186957,6,Demographic
Department_FSM,categorical__Department_FSM,0.0037775827025010736,0.0006725745416838651,6,Demographic
District_Badulla,categorical__District_Badulla,0.0019584770461612447,-0.0006475609588113797,6,Demographic
District_Batticaloa,categorical__District_Batticaloa,0.0017838523787655324,-0.00024781929166830315,6,Demographic
District_Colombo,categorical__District_Colombo,0.002284783819952653,0.00037351031282987623,6,Demographic
District_Galle,categorical__District_Galle,0.001108165138314865,-0.00017688311211847094,6,Demographic
District_Gampaha,categorical__District_Gampaha,1.2170463502457522e-05,4.33185989070522e-06,6,Demographic
District_Kalutara,categorical__District_Kalutara,0.0025714692682083,0.0008780626769491755,6,Demographic
District_Kandy,categorical__District_Kandy,0.0012280858802168986,0.0001075513092654311,6,Demographic
District_Kegalle,categorical__District_Kegalle,0.0004830244920935684,-0.00011096508602149539,6,Demographic
District_Kurunegala,categorical__District_Kurunegala,0.004347116013892901,-0.00038070466109449067,6,Demographic
District_Matara,categorical__District_Matara,0.0010840164724515656,0.0002524421922147482,6,Demographic
District_Nuwaraeliya,categorical__District_Nuwaraeliya,7.248313947805339e-05,-3.303029140772054e-05,6,Demographic
District_Puttalam,categorical__District_Puttalam,0.0005068488809305488,-0.00023096911029746515,6,Demographic
District_Ratnapura,categorical__District_Ratnapura,0.001033814226036502,4.522441357181933e-05,6,Demographic
District (rare categories),categorical__District_infrequent_sklearn,0.0024563920156266354,-9.159833740942599e-05,6,Demographic
MediumAL_S,categorical__MediumAL_S,0.008433470297509781,-0.00044551233267660725,6,Demographic
MediumAL_T,categorical__MediumAL_T,0.001234643828430275,-3.483321146041528e-05,6,Demographic
