feature,raw_feature,mean_abs_shap,mean_shap,semester,family
District_Galle,categorical__District_Galle,0.0012680344560986165,-0.00020240113419309422,6,Demographic
District_Gampaha,categorical__District_Gampaha,0.0001335737259635039,4.754319059717933e-05,6,Demographic
District_Kalutara,categorical__District_Kalutara,0.0011333166739058774,0.00038698618133371435,6,Demographic
District_Kandy,categorical__District_Kandy,0.0012511872915434087,0.00010957444712090964,6,Demographic
District_Kegalle,categorical__District_Kegalle,0.00014279348843067958,-3.28039095043453e-05,6,Demographic
District_Kurunegala,categorical__District_Kurunegala,0.004950039142462728,-0.00043350648294480026,6,Demographic
District_Matara,categorical__District_Matara,0.0010830302485636183,0.00025221252363810296,6,Demographic
District_Nuwaraeliya,categorical__District_Nuwaraeliya,3.247532186925348e-05,-1.4798880851811706e-05,6,Demographic
District_Puttalam,categorical__District_Puttalam,0.0007155049710048735,-0.0003260528981794361,6,Demographic
District_Ratnapura,categorical__District_Ratnapura,0.001128454141719325,4.936445593092994e-05,6,Demographic
District (rare categories),categorical__District_infrequent_sklearn,0.0024741063298332104,-9.225890043004632e-05,6,Demographic
MediumAL_S,categorical__MediumAL_S,0.009834576839811645,-0.0005195281555785595,6,Demographic
MediumAL_T,categorical__MediumAL_T,0.0026737492579081215,-7.543493204129494e-05,6,Demographic
